doctor_name,specialization,experience_years,clinic,city,rating,reviews_count,profile_url
Турчак Нина Викторовна,Невропатолог/ Невролог • Эпилептолог,,"Медицинский центр ""ХАК""",Алматы,0,0,https://doctor.kz/doctors/616200141509700466
Савельева Вера Владимировна,Гинеколог,,"Клиника ""КРИСТИНА""",Караганда,0,0,https://doctor.kz/doctors/141115361529650532
Карибаева Бисара Жагалбаевна,Гинеколог • Гинеколог-эндокринолог,,"Клиника ""КРИСТИНА""",Караганда,1,0,https://doctor.kz/doctors/883271571529648644
Турмагамбетова Салима Жанибековна,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/121293741623921295
Кирьянова Лилия Николаевна,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/640775911540878258
Елгандиев Аслан Жанабаевич,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/171305221540876870
Рахметова Зауре Гизатовна,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/142293021540875971
Марданова Лидия Джумахановна,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/435415931540877415
Тастыбаева Гульмайра Абдикалиевна,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/911690331623921464
Яхияева Нургуль Керейтбаевна,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/854546241623921602
Рылова Ирина Алексеевна,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/162153681540875594
Сарбаева Гульшат Тулюбаевна,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/437613691540874688
Марданова Зина Мардановна,Офтальмолог детский • Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/898818791540878911
Жұмасеитұлы Нұрғазы,Офтальмолог детский,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/791779291540877060
Джаржанова Айгуль Мутигуллаевна,Офтальмолог/ Окулист,,"Товарищество с ограниченной ответственностью ""Клиника ""Көз Жарығы""",Актобе (Актюбинск),0,0,https://doctor.kz/doctors/781009721540877829
Курбанкулова Азиза Абассовна,Неонатолог • Педиатр,,"Медицинский центр ""PROMEDICAL""",Бесагаш,0,1,https://doctor.kz/doctors/639444441642514404
Иманбеков Бауыржан Оспанович,Онколог,,"Медицинский центр ""PROMEDICAL""",Бесагаш,0,0,https://doctor.kz/doctors/480950751642522067
Шайзадаев Асет Абдиазизович,Уролог,,"Медицинский центр ""PROMEDICAL""",Бесагаш,0,0,https://doctor.kz/doctors/310586571642521386
Нурсия Жахан,Иглотерапевт,,"Медицинский центр ""PROMEDICAL""",Бесагаш,0,0,https://doctor.kz/doctors/341243201642518224
Еркасымова Айгуль Баимбетовна,Педиатр,,"Клиника репродукции и антистарения ""KRAS""",Алматы,5,1,https://doctor.kz/doctors/700503791572836094
Ярков Владимир Витальевич,Дерматолог,,"Клиника ""КРИСТИНА""",Караганда,0,0,https://doctor.kz/doctors/417211081529649066
Якимова Татьяна Анатольевна,Врач УЗИ,,"Клиника ""КРИСТИНА""",Караганда,0,0,https://doctor.kz/doctors/829803831529649014
Аманжолова Динара Тлеужановна,Пластический хирург • Хирург,,"Клиника ""КРИСТИНА""",Караганда,0,0,https://doctor.kz/doctors/458410691642676986
Сейлбаева Жанара Кудайбергеновна,Кардиолог,,"Медицинский центр ""PROMEDICAL""",Бесагаш,0,0,https://doctor.kz/doctors/417214321642519766
Карлизов Айбол Бейсенулы,Стоматолог,,"Медицинский центр ""PROMEDICAL""",Бесагаш,0,0,https://doctor.kz/doctors/29895301642519192
Тажибек Меруерт Суюндиковна,Эндокринолог,,"Медицинский центр ""DIVERA"" в мкр Караоткель",Астана,0,0,https://doctor.kz/doctors/149572121542346288
Васильченко Наталья Владимировна,Аллерголог • Гастроэнтеролог • Педиатр • Эндокринолог,,"Центр акушерства и педиатрии ""САУ""",Алматы,5,2,https://doctor.kz/doctors/551041981484891755
Абдразаков Ерболат Халтович,Стоматолог • Стоматолог-ортопед,,"Стоматологическая клиника ""EXTRA DENTAL""",Алматы,0,0,https://doctor.kz/doctors/356604061637813344
